Datetime,Open,High,Low,Close,Volume
2022-06-01 04:00:00,192.6529,192.6529,192.3553,192.3553,519
2022-06-01 05:00:00,192.3056,192.8514,192.3056,192.7819,1235
2022-06-01 05:30:00,192.8514,192.8514,192.8514,192.8514,200
2022-06-01 05:45:00,192.7224,192.7224,192.7224,192.7224,200
2022-06-01 06:00:00,192.7423,192.7423,192.7423,192.7423,250
2022-06-01 06:15:00,192.6033,192.6033,192.6033,192.6033,100
2022-06-01 06:30:00,192.3553,192.3553,192.3553,192.3553,200
2022-06-01 06:45:00,192.1568,192.3453,192.0576,192.3453,1650
2022-06-01 07:00:00,192.643,192.901,192.5438,192.901,5976
2022-06-01 07:15:00,192.8018,193.2582,192.8018,192.9804,3110
2022-06-01 07:30:00,192.9506,193.2483,192.901,193.0201,6188
2022-06-01 07:45:00,193.2979,193.3972,193.2979,193.3972,713
2022-06-01 08:00:00,192.7522,193.7742,192.5934,193.675,27899
2022-06-01 08:15:00,193.7941,194.3895,193.4964,194.2902,7933
2022-06-01 08:30:00,194.1215,194.1513,193.6949,193.6949,3965
2022-06-01 08:45:00,193.8933,193.9925,193.5063,193.5956,3977
2022-06-01 09:00:00,193.6353,194.4887,193.3376,194.1215,9450
2022-06-01 09:15:00,194.2307,195.9374,193.9925,195.223,25187
2022-06-01 09:30:00,195.2329,197.9915,194.8261,197.3663,2133690
2022-06-01 09:45:00,197.3564,197.9617,196.3443,197.2472,1070662
2022-06-01 10:00:00,197.2969,197.4159,194.4986,194.9551,896313
2022-06-01 10:15:00,194.9352,194.9847,193.1193,193.2831,853472
2022-06-01 10:30:00,193.2781,193.7842,192.0179,193.5946,915833
2022-06-01 10:45:00,193.6055,194.1248,192.6633,193.5755,554965
2022-06-01 11:00:00,193.5361,193.546,192.256,192.444,499171
2022-06-01 11:15:00,192.395,192.524,190.9859,191.7897,550160
2022-06-01 11:30:00,191.7897,191.8095,190.9164,190.9591,375774
2022-06-01 11:45:00,190.8931,191.8145,190.8609,191.1247,417462
2022-06-01 12:00:00,191.1248,191.2628,189.9539,190.4898,496432
2022-06-01 12:15:00,190.4898,190.9313,189.9847,190.0058,388776
2022-06-01 12:30:00,189.9539,190.8966,189.5372,189.5472,318212
2022-06-01 12:45:00,189.5372,190.1573,188.9716,190.0432,448403
2022-06-01 13:00:00,189.9539,190.7428,189.9053,190.3508,425873
2022-06-01 13:15:00,190.3707,190.5989,189.4479,189.6959,318954
2022-06-01 13:30:00,189.7356,190.6088,189.2792,190.4898,419847
2022-06-01 13:45:00,190.5046,190.8649,190.0035,190.6386,331087
2022-06-01 14:00:00,190.6287,191.4126,190.4401,191.2935,362607
2022-06-01 14:15:00,191.2887,192.3354,190.8271,192.0873,494507
2022-06-01 14:30:00,192.0824,192.6728,192.0179,192.6032,510724
2022-06-01 14:45:00,192.6182,192.6728,191.5118,191.7908,437816
2022-06-01 15:00:00,191.7897,192.2957,190.9065,192.1667,447277
2022-06-01 15:15:00,192.1568,192.5041,189.6662,190.3606,609495
2022-06-01 15:30:00,190.4104,190.4104,183.5735,186.6993,7803141
2022-06-01 15:45:00,186.7141,187.5427,186.0542,187.1755,3830315
2022-06-01 16:00:00,187.1854,187.3442,186.1535,187.0464,2145361
2022-06-01 16:15:00,187.0465,187.5327,186.4511,187.2549,65251
2022-06-01 16:30:00,187.2747,187.6816,187.1854,187.2549,40398
2022-06-01 16:45:00,187.2648,187.5625,187.1854,187.5427,20586
2022-06-01 17:00:00,187.5427,187.9396,187.5427,187.5526,28241
2022-06-01 17:15:00,187.5824,188.4357,187.5427,188.138,19241
2022-06-01 17:30:00,188.0885,188.277,187.8403,187.9396,6089
2022-06-01 17:45:00,187.89,188.0884,187.6419,187.7907,13700
2022-06-01 18:00:00,187.8403,188.2869,187.5427,188.2869,22550
2022-06-01 18:15:00,188.3365,188.4159,187.6518,187.6518,13874
2022-06-01 18:30:00,187.6419,187.6816,187.3343,187.5427,6245
2022-06-01 18:45:00,187.622,187.622,187.245,187.2946,4842
2022-06-01 19:00:00,187.3045,187.5327,187.2747,187.374,3542
2022-06-01 19:15:00,187.3443,187.9396,187.3443,187.9297,5120
2022-06-01 19:30:00,187.8701,187.8701,187.245,187.245,3408
2022-06-01 19:45:00,187.4633,187.8304,187.245,187.7411,11771
2022-06-02 04:00:00,187.0961,187.8999,186.6099,187.6915,4583
2022-06-02 04:30:00,188.7533,188.9418,188.7533,188.912,1348
2022-06-02 04:45:00,188.8326,188.9616,188.6838,188.6838,4914
2022-06-02 05:00:00,188.8624,188.8624,188.525,188.6639,1874
2022-06-02 05:15:00,188.6838,188.6838,188.6838,188.6838,100
2022-06-02 05:30:00,188.654,188.654,188.654,188.654,300
2022-06-02 05:45:00,189.0311,189.0311,188.7929,188.7929,600
2022-06-02 06:00:00,188.9716,189.0112,188.9716,189.0112,200
2022-06-02 06:15:00,188.7136,188.783,188.6937,188.783,351
2022-06-02 06:30:00,189.3685,189.3883,189.2593,189.2692,844
2022-06-02 06:45:00,189.3784,189.5272,189.0112,189.1799,5555
2022-06-02 07:00:00,189.0311,189.1303,188.525,188.525,6235
2022-06-02 07:15:00,188.4655,188.4655,188.138,188.3266,13570
2022-06-02 07:30:00,188.3861,188.9319,187.9396,188.5647,13213
2022-06-02 07:45:00,188.5647,188.8227,188.3166,188.5052,8761
2022-06-02 08:00:00,189.1799,189.1799,187.9297,188.1379,37661
2022-06-02 08:15:00,188.0884,188.3365,187.622,187.9764,14557
2022-06-02 08:30:00,188.278,188.4357,187.7213,188.1083,13535
2022-06-02 08:45:00,188.0884,188.3861,187.7214,187.7214,6952
2022-06-02 09:00:00,187.9043,188.5349,186.0542,186.8481,55162
2022-06-02 09:15:00,186.8481,187.7113,186.5504,187.0068,29801
2022-06-02 09:30:00,186.9969,189.0508,186.2825,188.9418,1682202
2022-06-02 09:45:00,188.9418,190.8569,188.654,189.5372,1487876
2022-06-02 10:00:00,189.557,191.0961,188.6441,190.7577,1002456
2022-06-02 10:15:00,190.7378,190.8569,188.3067,189.1576,851671
2022-06-02 10:30:00,189.1303,190.8569,188.9815,190.7478,547751
2022-06-02 10:45:00,190.7279,191.2836,190.2119,191.1631,669008
2022-06-02 11:00:00,191.1645,193.3376,191.0256,193.0755,1031817
2022-06-02 11:15:00,193.1094,193.4765,192.3056,193.0548,999074
2022-06-02 11:30:00,193.0647,193.2582,192.1876,192.8861,683246
2022-06-02 11:45:00,192.8713,193.5559,192.5339,193.0201,578433
2022-06-02 12:00:00,193.0399,194.1116,193.0102,193.9132,547861
2022-06-02 12:15:00,193.933,195.0841,193.8933,195.0841,727311
2022-06-02 12:30:00,195.0841,196.0866,195.0246,195.4399,896853
2022-06-02 12:45:00,195.4611,196.8206,195.3222,196.374,871651
2022-06-02 13:00:00,196.3939,196.5994,195.6596,196.0168,602807
2022-06-02 13:15:00,196.0108,196.5626,195.7787,196.4733,342728
2022-06-02 13:30:00,196.493,198.051,196.1557,197.9523,790017
2022-06-02 13:45:00,197.9716,198.1403,197.2671,197.7235,773388
2022-06-02 14:00:00,197.7023,199.1822,197.5152,199.1189,1243083
2022-06-02 14:15:00,199.1227,199.3856,198.2197,198.3768,1098892
2022-06-02 14:30:00,198.3685,198.8547,198.2594,198.5174,676167
2022-06-02 14:45:00,198.5124,199.2021,197.8724,198.0212,964129
2022-06-02 15:00:00,198.0066,198.1736,197.4081,197.7136,597455
2022-06-02 15:15:00,197.7037,197.7929,195.5306,195.8977,1161119
2022-06-02 15:30:00,195.8779,196.7015,195.7241,196.6717,974514
2022-06-02 15:45:00,196.6911,197.5747,196.4931,197.2969,1420383
2022-06-02 16:00:00,197.3366,197.3366,196.4733,197.3266,1282377
2022-06-02 16:15:00,196.8801,196.9595,196.6704,196.9595,10676
2022-06-02 16:30:00,196.8404,197.3266,196.5725,196.9198,217848
2022-06-02 16:45:00,196.9198,196.9694,196.7313,196.7511,1485
2022-06-02 17:00:00,196.9198,196.9496,196.7213,196.7213,1150
2022-06-02 17:15:00,196.8503,196.9099,196.775,196.9099,2556
2022-06-02 17:30:00,196.9198,197.3266,196.7661,196.7661,3437
2022-06-02 17:45:00,197.2274,197.3266,197.1381,197.1381,3851
2022-06-02 18:00:00,197.2175,198.2594,197.1381,198.2296,8020
2022-06-02 18:15:00,198.1899,198.1899,197.4656,197.4656,726
2022-06-02 18:30:00,197.4656,197.9616,197.4656,197.8228,341
2022-06-02 18:45:00,197.8426,197.9617,197.4656,197.4656,9999
2022-06-02 19:00:00,197.6442,197.7136,197.6442,197.6541,3142
2022-06-02 19:15:00,197.4854,197.8129,197.4854,197.7533,915
2022-06-02 19:30:00,197.5152,197.8525,197.4854,197.664,1800
2022-06-02 19:45:00,197.4854,197.7136,197.4854,197.7136,1002
2022-06-03 04:00:00,196.7908,196.7908,196.4733,196.4733,449
2022-06-03 04:15:00,196.2053,196.2748,196.0763,196.0863,761
2022-06-03 04:30:00,196.1458,196.374,196.1458,196.374,710
2022-06-03 04:45:00,196.116,196.116,196.0664,196.0664,298
2022-06-03 05:00:00,196.3145,196.3145,196.2351,196.2351,577
2022-06-03 05:15:00,196.1359,196.1359,196.1359,196.1359,136
2022-06-03 05:30:00,195.8084,195.8084,195.8084,195.8084,186
2022-06-03 05:45:00,195.9771,195.9771,195.9771,195.9771,830
2022-06-03 06:00:00,195.7787,195.7787,195.7787,195.7787,100
2022-06-03 06:30:00,195.8779,195.9573,195.5802,195.5802,845
2022-06-03 06:45:00,195.2726,195.2726,195.2726,195.2726,100
2022-06-03 07:00:00,195.3321,195.6993,194.8261,194.8261,13083
2022-06-03 07:15:00,194.9848,195.2329,194.7368,195.1833,11138
2022-06-03 07:30:00,195.1932,195.3718,195.0047,195.1237,11762
2022-06-03 07:45:00,194.9948,195.0841,194.3895,194.4986,4498
2022-06-03 08:00:00,194.9848,195.9585,194.4987,195.223,41330
2022-06-03 08:15:00,195.4311,195.4311,194.5383,194.6673,12435
2022-06-03 08:30:00,194.7864,197.2671,193.6849,194.0918,48069
2022-06-03 08:45:00,194.2406,194.965,193.9032,194.965,28731
2022-06-03 09:00:00,194.965,194.965,194.5185,194.5185,6783
2022-06-03 09:15:00,194.439,194.839,194.1414,194.3895,10539
2022-06-03 09:30:00,194.3895,195.094,192.8316,192.8713,1029690
2022-06-03 09:45:00,192.8514,194.4887,192.5537,193.6949,830470
2022-06-03 10:00:00,193.6452,194.6276,191.9187,192.6529,693208
2022-06-03 10:15:00,192.6529,192.9606,191.6805,192.3259,519545
2022-06-03 10:30:00,192.3056,192.4702,190.5954,191.1794,610703
2022-06-03 10:45:00,191.2241,191.7698,189.9738,190.1325,816688
2022-06-03 11:00:00,190.1226,190.331,189.3784,189.7607,492588
2022-06-03 11:15:00,189.7257,189.9539,189.0906,189.7257,556789
2022-06-03 11:30:00,189.7257,190.4198,189.5372,189.9837,478496
2022-06-03 11:45:00,189.9738,190.076,189.4578,189.6662,313553
2022-06-03 12:00:00,189.6463,190.3905,189.4479,189.9739,387597
2022-06-03 12:15:00,189.9639,190.6882,189.5471,190.3586,356598
2022-06-03 12:30:00,190.3806,191.0256,190.1227,190.7086,304661
2022-06-03 12:45:00,190.718,191.2241,190.4302,191.0315,304890
2022-06-03 13:00:00,191.0157,191.8641,190.9065,190.9164,398259
2022-06-03 13:15:00,190.9264,190.9264,189.8845,190.2913,428762
2022-06-03 13:30:00,190.2715,190.3707,189.4677,189.7505,289621
2022-06-03 13:45:00,189.7733,190.0135,189.5372,189.8285,237310
2022-06-03 14:00:00,189.8051,189.9836,189.5372,189.8347,244249
2022-06-03 14:15:00,189.8448,190.3806,189.4479,190.3508,266115
2022-06-03 14:30:00,190.3508,190.404,189.3387,189.6662,321600
2022-06-03 14:45:00,189.6662,189.7257,189.0509,189.3288,540807
2022-06-03 15:00:00,189.3288,189.5372,188.6441,188.6838,549363
2022-06-03 15:15:00,188.6937,188.861,188.3762,188.8467,461112
2022-06-03 15:30:00,188.8723,189.1799,188.3166,188.3811,502372
2022-06-03 15:45:00,188.3762,189.5173,188.3266,189.3189,1279463
