Datetime,Open,High,Low,Close,Volume
2022-02-01 04:00:00,149.85,150.155,149.85,150.155,13160
2022-02-01 04:15:00,149.75,149.75,149.75,149.75,2000
2022-02-01 05:30:00,149.9065,149.9065,149.9065,149.9065,2000
2022-02-01 06:00:00,150.1495,150.1495,150.1495,150.1495,2000
2022-02-01 06:30:00,149.8,149.8,149.8,149.8,2000
2022-02-01 07:00:00,149.803,149.803,149.7595,149.7595,4400
2022-02-01 07:15:00,149.895,150.3,149.895,150.2,20840
2022-02-01 07:30:00,150.225,150.225,150.225,150.225,2000
2022-02-01 07:45:00,150.3335,150.3335,150.3335,150.3335,2000
2022-02-01 08:00:00,150.2,150.4445,149.8997,150.4445,24080
2022-02-01 08:15:00,150.4,150.4,150.4,150.4,10080
2022-02-01 08:30:00,150.3,150.325,150.186,150.3,27180
2022-02-01 08:45:00,150.2,150.3,150.2,150.3,23800
2022-02-01 09:00:00,150.15,150.33,150.15,150.325,8300
2022-02-01 09:15:00,150.2,150.525,150.1,150.1,34880
2022-02-01 09:30:00,150.0,150.4675,148.765,148.907,2969820
2022-02-01 09:45:00,148.8995,149.5633,148.609,149.2035,895840
2022-02-01 10:00:00,149.3485,149.3485,147.6277,149.2095,971060
2022-02-01 10:15:00,149.178,150.019,149.0005,149.6316,1178860
2022-02-01 10:30:00,149.797,150.0182,148.486,148.626,832740
2022-02-01 10:45:00,148.5,149.2725,148.4,149.198,483660
2022-02-01 11:00:00,149.1325,149.6475,148.9255,149.638,570180
2022-02-01 11:15:00,149.5735,149.5829,149.094,149.4312,385560
2022-02-01 11:30:00,149.4098,149.733,149.1185,149.4975,504220
2022-02-01 11:45:00,149.527,150.1925,149.501,149.94,452940
2022-02-01 12:00:00,149.86,150.155,149.2505,149.5165,505220
2022-02-01 12:15:00,149.6275,149.9495,149.4595,149.9015,320980
2022-02-01 12:30:00,149.9138,149.998,149.4455,149.699,344520
2022-02-01 12:45:00,149.722,150.1435,149.611,150.085,384580
2022-02-01 13:00:00,150.0542,150.186,149.775,149.873,334820
2022-02-01 13:15:00,149.7553,150.2695,149.7553,150.2268,440480
2022-02-01 13:30:00,150.2055,150.2384,149.5825,150.0156,490840
2022-02-01 13:45:00,150.0362,150.067,149.6783,149.8882,273960
2022-02-01 14:00:00,149.923,150.2337,149.7017,149.8847,490820
2022-02-01 14:15:00,149.9714,150.0011,149.3907,149.699,301980
2022-02-01 14:30:00,149.7345,149.8975,149.604,149.848,263020
2022-02-01 14:45:00,149.805,150.0505,149.663,149.9105,263600
2022-02-01 15:00:00,149.827,150.6825,149.827,150.574,810220
2022-02-01 15:15:00,150.5755,150.823,150.4475,150.7865,377420
2022-02-01 15:30:00,150.768,151.0473,150.2955,150.604,757880
2022-02-01 15:45:00,150.605,151.708,150.5355,151.1935,2430480
2022-02-01 16:00:00,151.1935,153.8,151.05,153.75,5522040
2022-02-01 16:15:00,153.749,154.444,152.5185,153.699,259600
2022-02-01 16:30:00,153.595,153.95,153.4,153.655,57120
2022-02-01 16:45:00,153.6,153.6875,153.155,153.6875,43160
2022-02-01 17:00:00,153.4,153.475,151.1935,153.4745,30940
2022-02-01 17:15:00,153.5,153.6815,153.301,153.5995,58080
2022-02-01 17:30:00,153.5995,153.75,153.5995,153.6875,10000
2022-02-01 17:45:00,153.6,153.6,151.1935,153.5125,42140
2022-02-01 18:00:00,153.4425,153.4425,153.4425,153.4425,2000
2022-02-01 18:15:00,153.469,153.469,153.469,153.469,7380
2022-02-01 18:30:00,153.65,153.7355,153.603,153.65,19280
2022-02-01 18:45:00,153.74,153.9,153.728,153.9,12600
2022-02-01 19:00:00,153.78,154.0,153.78,154.0,20600
2022-02-01 19:30:00,153.9,153.9495,153.803,153.803,14000
2022-02-01 19:45:00,153.918,154.25,153.918,154.25,19160
2022-02-02 04:15:00,155.2,155.2,155.2,155.2,12000
2022-02-02 04:45:00,155.5,155.5,155.5,155.5,2900
2022-02-02 06:00:00,154.75,154.75,154.75,154.75,2000
2022-02-02 07:00:00,154.9735,155.506,154.8975,155.506,27840
2022-02-02 07:15:00,155.65,155.65,155.65,155.65,2000
2022-02-02 07:30:00,155.657,155.745,155.3,155.4,14400
2022-02-02 07:45:00,155.4,155.4,155.4,155.4,2000
2022-02-02 08:00:00,155.5,155.5752,154.9,155.15,48340
2022-02-02 08:15:00,155.2957,155.5,151.1935,154.85,894180
2022-02-02 08:30:00,154.983,155.0,154.75,154.75,78600
2022-02-02 08:45:00,154.85,154.85,154.541,154.541,26040
2022-02-02 09:00:00,154.26,154.3,153.887,153.887,101780
2022-02-02 09:15:00,153.9,155.25,151.1935,155.25,281600
2022-02-02 09:30:00,155.0504,155.075,151.7262,152.011,5532640
2022-02-02 09:45:00,151.8585,152.6753,151.3,152.5905,1964460
2022-02-02 10:00:00,152.6193,153.2409,152.3055,152.339,1586160
2022-02-02 10:15:00,152.4355,152.7755,151.5615,151.8245,1354280
2022-02-02 10:30:00,151.9135,152.138,151.1983,151.5525,1266740
2022-02-02 10:45:00,151.5395,151.9815,151.2,151.5365,1325640
2022-02-02 11:00:00,151.499,151.646,149.921,149.951,1693760
2022-02-02 11:15:00,149.9695,150.2475,149.643,150.0525,2280840
2022-02-02 11:30:00,149.963,150.05,149.275,149.447,694780
2022-02-02 11:45:00,149.3878,150.5555,149.3405,150.4578,2750380
2022-02-02 12:00:00,150.4655,150.4655,149.755,150.078,816080
2022-02-02 12:15:00,150.075,150.0888,149.5468,149.825,542420
2022-02-02 12:30:00,149.7955,150.29,149.6316,150.23,481080
2022-02-02 12:45:00,150.29,151.0375,150.29,151.0211,766500
2022-02-02 13:00:00,151.047,151.125,150.2237,150.256,585840
2022-02-02 13:15:00,150.2575,150.585,149.555,149.7465,656040
2022-02-02 13:30:00,149.6368,150.108,149.6368,149.982,318040
