Datetime,Open,High,Low,Close,Volume
2022-02-01 04:00:00,300.9728,301.0983,300.6929,300.7894,1778
2022-02-01 04:15:00,300.6736,300.6736,299.2546,299.2546,2831
2022-02-01 04:30:00,299.2449,299.8917,299.2449,299.5538,1263
2022-02-01 04:45:00,299.6407,299.7179,299.4283,299.7179,532
2022-02-01 05:00:00,299.8627,300.162,299.8627,300.0654,940
2022-02-01 05:15:00,300.0075,300.0075,300.0075,300.0075,140
2022-02-01 05:30:00,300.2006,300.2971,299.9786,300.2006,773
2022-02-01 05:45:00,299.6117,299.7951,299.158,299.5345,738
2022-02-01 06:00:00,299.7083,299.9786,299.5731,299.7758,1382
2022-02-01 06:15:00,299.5924,299.5924,299.1098,299.1098,1174
2022-02-01 06:30:00,299.3897,299.5828,299.1001,299.1001,1582
2022-02-01 06:45:00,299.1967,299.216,298.9553,299.1967,992
2022-02-01 07:00:00,299.2353,299.2353,298.5209,299.1194,3624
2022-02-01 07:15:00,299.5345,300.0558,299.4476,299.5828,7860
2022-02-01 07:30:00,299.9592,300.2102,299.66,300.104,6696
2022-02-01 07:45:00,300.0172,300.162,300.0172,300.0172,11415
2022-02-01 08:00:00,299.8394,300.941,298.9939,300.4709,14887
2022-02-01 08:15:00,300.4516,300.4516,299.7469,300.0172,14330
2022-02-01 08:30:00,299.9979,300.2102,299.6117,300.0944,12571
2022-02-01 08:45:00,299.9206,300.0654,299.6214,299.9689,5371
2022-02-01 09:00:00,299.9689,300.0075,299.631,299.631,9675
2022-02-01 09:15:00,299.631,300.4033,299.3028,299.8627,33251
2022-02-01 09:30:00,299.7083,299.9496,296.1366,296.7737,2409623
2022-02-01 09:45:00,296.7641,297.2274,295.4128,296.4069,1412116
2022-02-01 10:00:00,296.4938,296.6,294.7176,295.6636,1284554
2022-02-01 10:15:00,295.6636,297.1406,295.0362,295.8277,1276916
2022-02-01 10:30:00,295.8229,296.4262,294.901,295.0941,1301286
2022-02-01 10:45:00,295.1038,296.5131,294.8045,296.4203,1092384
2022-02-01 11:00:00,296.3973,297.1502,296.0111,296.6482,1131282
2022-02-01 11:15:00,296.6531,297.3336,295.9725,296.9765,923103
2022-02-01 11:30:00,296.9668,297.2178,296.1752,296.8896,902029
2022-02-01 11:45:00,296.9185,297.9947,296.9185,297.657,998069
2022-02-01 12:00:00,297.6715,297.8356,296.349,296.6096,734574
2022-02-01 12:15:00,296.6193,297.2274,296.3587,296.8027,485418
2022-02-01 12:30:00,296.8219,296.9089,295.4995,295.5961,595698
2022-02-01 12:45:00,295.625,296.1656,295.2679,296.0594,568881
2022-02-01 13:00:00,296.0594,296.0674,295.2582,295.4995,502636
2022-02-01 13:15:00,295.5092,296.1173,295.3451,296.0111,441936
2022-02-01 13:30:00,296.0305,296.1656,295.1038,295.514,489946
2022-02-01 13:45:00,295.5285,295.7698,295.0941,295.5188,433188
2022-02-01 14:00:00,295.5381,295.8567,294.9329,295.3113,567850
2022-02-01 14:15:00,295.2968,295.5671,294.5432,295.0072,604529
2022-02-01 14:30:00,295.0154,295.3644,294.6887,295.2969,525524
2022-02-01 14:45:00,295.3161,295.6926,295.1134,295.4754,616760
2022-02-01 15:00:00,295.4416,296.6096,295.2775,296.3699,926642
2022-02-01 15:15:00,296.3876,296.9765,295.9339,296.8992,801807
2022-02-01 15:30:00,296.9089,297.5508,296.3587,297.0151,1063857
2022-02-01 15:45:00,297.0054,298.5113,296.8799,297.8452,2349817
2022-02-01 16:00:00,298.0479,298.7333,296.0787,296.8027,4184877
2022-02-01 16:15:00,296.6965,298.0866,296.6193,298.0866,36324
2022-02-01 16:30:00,297.99,299.7276,297.8549,298.4051,60049
2022-02-01 16:45:00,298.714,298.714,298.0383,298.2314,19045
2022-02-01 17:00:00,298.2314,298.2314,297.8935,298.0383,16395
2022-02-01 17:15:00,298.0383,298.0383,297.6039,297.8549,9503
2022-02-01 17:30:00,297.8935,298.0286,297.5074,298.0286,9215
2022-02-01 17:45:00,298.0286,298.0383,297.6329,297.6329,6855
2022-02-01 18:00:00,297.7584,297.7584,296.9765,297.3143,17391
2022-02-01 18:15:00,297.3143,297.7873,297.3143,297.5653,4034
2022-02-01 18:30:00,297.7004,297.7873,297.5074,297.7004,3238
2022-02-01 18:45:00,297.7004,297.797,297.6522,297.7004,5101
2022-02-01 19:00:00,297.6522,297.8935,297.6522,297.8742,2671
2022-02-01 19:15:00,297.8934,298.0286,297.7101,298.0286,4462
2022-02-01 19:30:00,297.8935,297.99,297.6136,297.6522,5911
2022-02-01 19:45:00,297.6039,298.0769,297.5556,297.8452,10500
2022-02-02 04:00:00,298.4148,299.1484,297.5653,299.1484,8020
2022-02-02 04:15:00,298.9071,299.0422,298.9071,298.9071,1300
2022-02-02 04:30:00,298.9457,299.1484,298.8588,299.1484,8652
2022-02-02 04:45:00,299.2449,299.9206,299.2449,299.8627,3960
2022-02-02 05:00:00,299.6697,299.6793,299.2256,299.2449,1930
2022-02-02 05:15:00,299.158,299.3028,299.158,299.3028,552
2022-02-02 05:30:00,299.4187,299.6697,299.4187,299.438,2165
2022-02-02 05:45:00,299.2642,299.2642,299.0519,299.0519,898
2022-02-02 06:00:00,299.2449,299.2449,298.7044,298.7333,2704
