Datetime,Open,High,Low,Close,Volume
2022-07-01 04:00:00,14.9194,14.9763,14.8755,14.9763,110040
2022-07-01 04:15:00,14.9613,15.0212,14.9593,14.9893,72180
2022-07-01 04:30:00,14.9913,15.0162,14.9523,15.0162,12070
2022-07-01 04:45:00,14.9753,14.9863,14.9753,14.9763,18410
2022-07-01 05:00:00,14.9763,15.0063,14.9513,15.0063,24920
2022-07-01 05:15:00,14.9763,14.9803,14.9763,14.9763,13610
2022-07-01 05:30:00,14.9673,14.9673,14.9274,14.9364,60750
2022-07-01 05:45:00,14.9374,15.0033,14.9364,14.9913,43050
2022-07-01 06:00:00,14.9933,14.9933,14.9264,14.9404,28050
2022-07-01 06:15:00,14.9563,14.9563,14.9094,14.9094,7530
2022-07-01 06:30:00,14.9134,14.9134,14.8765,14.8775,24800
2022-07-01 06:45:00,14.8785,14.8994,14.8475,14.8475,38740
2022-07-01 07:00:00,14.8565,14.9254,14.8565,14.8984,149710
2022-07-01 07:15:00,14.9204,14.9424,14.9064,14.9424,87490
2022-07-01 07:30:00,14.9364,14.9364,14.8765,14.8894,142330
2022-07-01 07:45:00,14.8964,14.8964,14.8515,14.8675,127240
2022-07-01 08:00:00,14.9202,14.9464,14.8515,14.9014,534210
2022-07-01 08:15:00,14.9008,14.9008,14.8465,14.8515,378820
2022-07-01 08:30:00,14.8365,14.9164,14.7986,14.8745,377660
2022-07-01 08:45:00,14.8735,14.9063,14.8265,14.8465,359740
2022-07-01 09:00:00,14.8465,14.9044,14.8368,14.8884,382210
2022-07-01 09:15:00,14.8884,14.9054,14.8495,14.8755,499270
2022-07-01 09:30:00,14.8755,15.0391,14.567,14.6898,48593030
2022-07-01 09:45:00,14.6868,14.9334,14.6708,14.8176,30701930
2022-07-01 10:00:00,14.8216,14.9494,14.6848,14.7082,26472670
2022-07-01 10:15:00,14.7067,14.7447,14.5769,14.5894,18562190
2022-07-01 10:30:00,14.5879,14.6199,14.4941,14.567,21749150
2022-07-01 10:45:00,14.564,14.6908,14.5091,14.6368,17161160
2022-07-01 11:00:00,14.6339,14.7397,14.5555,14.6688,14402000
2022-07-01 11:15:00,14.6688,14.7317,14.5999,14.6219,11379450
2022-07-01 11:30:00,14.6194,14.7037,14.6099,14.6099,9929820
2022-07-01 11:45:00,14.6119,14.6339,14.514,14.542,11392980
2022-07-01 12:00:00,14.541,14.569,14.4801,14.549,10723790
2022-07-01 12:15:00,14.547,14.6269,14.537,14.6099,10056070
2022-07-01 12:30:00,14.6089,14.6137,14.4781,14.5031,13170980
2022-07-01 12:45:00,14.5021,14.548,14.4392,14.4402,14928560
2022-07-01 13:00:00,14.4382,14.4611,14.3902,14.4292,13360920
2022-07-01 13:15:00,14.4292,14.4601,14.3902,14.4243,12528710
2022-07-01 13:30:00,14.4252,14.517,14.4232,14.4991,14554980
2022-07-01 13:45:00,14.4991,14.522,14.4452,14.486,11914760
2022-07-01 14:00:00,14.4871,14.4961,14.3693,14.4261,15339740
2022-07-01 14:15:00,14.4262,14.5739,14.4132,14.5425,15206530
2022-07-01 14:30:00,14.544,14.5809,14.523,14.5729,11872750
2022-07-01 14:45:00,14.571,14.6189,14.547,14.5839,12629720
2022-07-01 15:00:00,14.5859,14.5969,14.4951,14.55,13566350
2022-07-01 15:15:00,14.552,14.556,14.4581,14.4751,14557930
2022-07-01 15:30:00,14.4791,14.527,14.4706,14.5061,16076220
2022-07-01 15:45:00,14.5051,14.569,14.4432,14.4981,30630880
2022-07-01 16:00:00,14.4981,14.5001,14.4571,14.5001,22554040
2022-07-01 16:15:00,14.4721,14.5001,14.4671,14.4741,473880
2022-07-01 16:30:00,14.4761,14.4821,14.4721,14.4791,78770
2022-07-01 16:45:00,14.4798,14.5021,14.4741,14.4921,321540
2022-07-01 17:00:00,14.4921,14.5021,14.4821,14.4871,276980
2022-07-01 17:15:00,14.4871,14.4951,14.4781,14.4951,57500
2022-07-01 17:30:00,14.4891,14.4961,14.4811,14.4811,90390
2022-07-01 17:45:00,14.4801,14.4921,14.4771,14.4911,134600
2022-07-01 18:00:00,14.4791,14.4871,14.4791,14.4801,20600
2022-07-01 18:15:00,14.4801,14.4821,14.4771,14.4771,45860
2022-07-01 18:30:00,14.4821,14.4821,14.4382,14.4571,214600
2022-07-01 18:45:00,14.4452,14.4461,14.3972,14.4182,82200
2022-07-01 19:00:00,14.4172,14.4322,14.3982,14.4072,57250
2022-07-01 19:15:00,14.4142,14.4332,14.4082,14.4192,87650
2022-07-01 19:30:00,14.4192,14.4262,14.4122,14.4192,34750
2022-07-01 19:45:00,14.4132,14.4222,14.4122,14.4122,194610
2022-07-05 04:00:00,14.522,14.5769,14.4631,14.4631,172670
2022-07-05 04:15:00,14.4641,14.4671,14.3773,14.3773,90650
2022-07-05 04:30:00,14.3703,14.4172,14.3573,14.3763,26460
2022-07-05 04:45:00,14.3773,14.3773,14.3383,14.3413,24010
2022-07-05 05:00:00,14.3473,14.3473,14.2904,14.3273,12460
2022-07-05 05:15:00,14.3283,14.3503,14.3273,14.3373,21140
2022-07-05 05:30:00,14.2974,14.3213,14.2924,14.3213,33010
2022-07-05 05:45:00,14.3074,14.3343,14.3054,14.3273,50190
2022-07-05 06:00:00,14.3303,14.3713,14.3303,14.3643,13940
2022-07-05 06:15:00,14.3533,14.3543,14.3463,14.3463,6330
2022-07-05 06:30:00,14.3403,14.3433,14.3174,14.3273,36840
2022-07-05 06:45:00,14.3303,14.3703,14.3273,14.3273,19750
2022-07-05 07:00:00,14.3273,14.3773,14.3074,14.3074,94260
2022-07-05 07:15:00,14.3074,14.3074,14.2804,14.2874,98730
2022-07-05 07:30:00,14.2914,14.2954,14.2445,14.2445,94930
2022-07-05 07:45:00,14.2475,14.2535,14.1776,14.2025,229700
2022-07-05 08:00:00,14.3336,14.5769,14.1374,14.1776,1317440
2022-07-05 08:15:00,14.1696,14.1945,14.1476,14.1776,325080
2022-07-05 08:30:00,14.1736,14.1826,14.1336,14.1403,432780
2022-07-05 08:45:00,14.1704,14.1704,14.1027,14.1227,581900
2022-07-05 09:00:00,14.118,14.1516,14.0638,14.1097,840720
2022-07-05 09:15:00,14.1237,14.1706,14.1027,14.1506,838410
